"movieId","month_idx","source","tstamp"
170875,1,1,"2023-04-01 00:01:47"
170875,2,1,"2023-05-01 00:02:01"
170875,3,1,"2023-06-01 00:01:40"
170891,3,4,"2023-06-01 00:01:40"
170899,0,1,"2023-02-27 19:30:03"
170899,1,1,"2023-04-01 00:01:47"
170899,2,1,"2023-05-01 00:02:01"
170899,3,1,"2023-06-01 00:01:40"
170901,0,5,"2023-02-27 19:30:03"
170907,0,1,"2023-02-27 19:30:03"
170907,1,1,"2023-04-01 00:01:47"
170907,2,1,"2023-05-01 00:02:01"
170907,3,1,"2023-06-01 00:01:40"
170915,0,1,"2023-02-27 19:30:03"
170915,1,1,"2023-04-01 00:01:47"
170915,2,1,"2023-05-01 00:02:01"
170915,3,1,"2023-06-01 00:01:40"
170939,0,1,"2023-02-27 19:30:03"
170939,1,4,"2023-04-01 00:01:47"
170939,2,4,"2023-05-01 00:02:01"
170939,3,1,"2023-06-01 00:01:40"
170941,0,5,"2023-02-27 19:30:03"
170943,0,1,"2023-02-27 19:30:03"
170943,1,1,"2023-04-01 00:01:47"
170943,2,1,"2023-05-01 00:02:01"
170943,3,1,"2023-06-01 00:01:40"
170945,0,1,"2023-02-27 19:30:03"
170945,1,1,"2023-04-01 00:01:47"
170945,2,1,"2023-05-01 00:02:01"
170945,3,1,"2023-06-01 00:01:40"
170947,0,1,"2023-02-27 19:30:03"
170947,1,4,"2023-04-01 00:01:47"
170947,2,4,"2023-05-01 00:02:01"
170947,3,1,"2023-06-01 00:01:40"
170957,0,1,"2023-02-27 19:30:03"
170957,1,1,"2023-04-01 00:01:47"
170957,2,1,"2023-05-01 00:02:01"
170957,3,1,"2023-06-01 00:01:40"
170959,0,4,"2023-02-27 19:30:03"
170959,3,4,"2023-06-01 00:01:40"
170961,0,1,"2023-02-27 19:30:03"
170961,1,4,"2023-04-01 00:01:47"
170961,2,4,"2023-05-01 00:02:01"
170961,3,4,"2023-06-01 00:01:40"
171007,1,4,"2023-04-01 00:01:47"
171007,2,4,"2023-05-01 00:02:01"
171011,0,1,"2023-02-27 19:30:03"
171011,1,1,"2023-04-01 00:01:47"
171011,2,1,"2023-05-01 00:02:01"
171011,3,1,"2023-06-01 00:01:40"
171011,4,4,"2023-07-01 00:01:56"
171011,5,4,"2023-08-01 00:01:40"
171013,0,1,"2023-02-27 19:30:03"
171013,1,4,"2023-04-01 00:01:47"
171013,2,4,"2023-05-01 00:02:01"
171013,3,4,"2023-06-01 00:01:40"
171049,0,1,"2023-02-27 19:30:03"
171049,1,4,"2023-04-01 00:01:47"
171049,2,1,"2023-05-01 00:02:01"
171095,1,5,"2023-04-01 00:01:47"
171117,0,5,"2023-02-27 19:30:03"
171129,0,1,"2023-02-27 19:30:03"
171129,1,1,"2023-04-01 00:01:47"
171129,2,1,"2023-05-01 00:02:01"
171129,3,1,"2023-06-01 00:01:40"
171137,1,5,"2023-04-01 00:01:47"
171153,0,1,"2023-02-27 19:30:03"
171153,1,1,"2023-04-01 00:01:47"
171153,2,1,"2023-05-01 00:02:01"
171153,3,1,"2023-06-01 00:01:40"
171189,0,5,"2023-02-27 19:30:03"
171191,3,4,"2023-06-01 00:01:40"
171207,0,4,"2023-02-27 19:30:03"
171207,1,1,"2023-04-01 00:01:47"
171207,2,4,"2023-05-01 00:02:01"
171207,3,1,"2023-06-01 00:01:40"
171253,0,4,"2023-02-27 19:30:03"
171253,1,4,"2023-04-01 00:01:47"
171253,2,4,"2023-05-01 00:02:01"
171253,3,4,"2023-06-01 00:01:40"
171273,1,5,"2023-04-01 00:01:47"
171297,1,5,"2023-04-01 00:01:47"
171315,0,1,"2023-02-27 19:30:03"
171345,3,5,"2023-06-01 00:01:40"
171353,0,5,"2023-02-27 19:30:03"
171391,0,5,"2023-02-27 19:30:03"
171393,0,1,"2023-02-27 19:30:03"
171393,1,1,"2023-04-01 00:01:47"
171393,2,1,"2023-05-01 00:02:01"
171393,3,1,"2023-06-01 00:01:40"
171395,2,5,"2023-05-01 00:02:01"
171401,0,1,"2023-02-27 19:30:03"
171401,1,1,"2023-04-01 00:01:47"
171401,2,1,"2023-05-01 00:02:01"
171401,3,1,"2023-06-01 00:01:40"
171405,2,1,"2023-05-01 00:02:01"
171409,0,1,"2023-02-27 19:30:03"
171409,1,1,"2023-04-01 00:01:47"
171409,2,1,"2023-05-01 00:02:01"
171409,3,1,"2023-06-01 00:01:40"
171413,3,5,"2023-06-01 00:01:40"
171417,2,5,"2023-05-01 00:02:01"
171421,1,5,"2023-04-01 00:01:47"
171435,1,5,"2023-04-01 00:01:47"
171439,0,4,"2023-02-27 19:30:03"
171439,1,1,"2023-04-01 00:01:47"
171439,2,1,"2023-05-01 00:02:01"
171439,3,4,"2023-06-01 00:01:40"
171457,1,5,"2023-04-01 00:01:47"
171491,0,1,"2023-02-27 19:30:03"
171491,1,4,"2023-04-01 00:01:47"
171491,2,1,"2023-05-01 00:02:01"
171491,3,1,"2023-06-01 00:01:40"
171495,0,1,"2023-02-27 19:30:03"
171495,1,1,"2023-04-01 00:01:47"
171495,2,1,"2023-05-01 00:02:01"
171495,3,1,"2023-06-01 00:01:40"
171495,4,1,"2023-07-01 00:01:56"
171495,5,1,"2023-08-01 00:01:40"
171519,0,1,"2023-02-27 19:30:03"
171519,1,1,"2023-04-01 00:01:47"
171519,2,1,"2023-05-01 00:02:01"
171519,3,1,"2023-06-01 00:01:40"
171533,0,1,"2023-02-27 19:30:03"
171533,1,1,"2023-04-01 00:01:47"
171533,2,1,"2023-05-01 00:02:01"
171533,3,1,"2023-06-01 00:01:40"
171577,2,5,"2023-05-01 00:02:01"
171581,0,1,"2023-02-27 19:30:03"
171581,1,1,"2023-04-01 00:01:47"
171581,2,1,"2023-05-01 00:02:01"
171581,3,1,"2023-06-01 00:01:40"
171583,0,1,"2023-02-27 19:30:03"
171583,1,1,"2023-04-01 00:01:47"
171583,2,1,"2023-05-01 00:02:01"
171583,3,4,"2023-06-01 00:01:40"
171593,0,5,"2023-02-27 19:30:03"
171593,2,1,"2023-05-01 00:02:01"
171611,0,1,"2023-02-27 19:30:03"
171611,1,4,"2023-04-01 00:01:47"
171611,2,4,"2023-05-01 00:02:01"
171611,3,1,"2023-06-01 00:01:40"
171631,0,1,"2023-02-27 19:30:03"
171631,1,1,"2023-04-01 00:01:47"
171631,2,1,"2023-05-01 00:02:01"
171631,3,1,"2023-06-01 00:01:40"
171647,0,1,"2023-02-27 19:30:03"
171647,1,1,"2023-04-01 00:01:47"
171647,2,1,"2023-05-01 00:02:01"
171647,3,1,"2023-06-01 00:01:40"
171677,1,5,"2023-04-01 00:01:47"
171733,0,5,"2023-02-27 19:30:03"
171741,3,5,"2023-06-01 00:01:40"
171749,0,1,"2023-02-27 19:30:03"
171749,1,1,"2023-04-01 00:01:47"
171749,2,1,"2023-05-01 00:02:01"
171749,3,1,"2023-06-01 00:01:40"
171749,4,1,"2023-07-01 00:01:56"
171749,5,1,"2023-08-01 00:01:40"
171759,0,1,"2023-02-27 19:30:03"
171759,1,1,"2023-04-01 00:01:47"
171759,2,1,"2023-05-01 00:02:01"
171759,3,1,"2023-06-01 00:01:40"
171763,0,1,"2023-02-27 19:30:03"
171763,1,1,"2023-04-01 00:01:47"
171763,2,1,"2023-05-01 00:02:01"
171763,3,1,"2023-06-01 00:01:40"
171765,0,1,"2023-02-27 19:30:03"
171765,1,1,"2023-04-01 00:01:47"
171765,2,1,"2023-05-01 00:02:01"
171765,3,1,"2023-06-01 00:01:40"
171807,3,5,"2023-06-01 00:01:40"
171819,0,5,"2023-02-27 19:30:03"
171835,0,1,"2023-02-27 19:30:03"
171835,1,1,"2023-04-01 00:01:47"
171835,2,1,"2023-05-01 00:02:01"
171835,3,1,"2023-06-01 00:01:40"
171859,3,5,"2023-06-01 00:01:40"
171867,0,4,"2023-02-27 19:30:03"
171867,1,1,"2023-04-01 00:01:47"
171867,2,1,"2023-05-01 00:02:01"
171867,3,4,"2023-06-01 00:01:40"
171891,0,1,"2023-02-27 19:30:03"
171891,1,1,"2023-04-01 00:01:47"
171891,2,1,"2023-05-01 00:02:01"
171891,3,1,"2023-06-01 00:01:40"
171931,1,5,"2023-04-01 00:01:47"
171957,0,5,"2023-02-27 19:30:03"
171957,1,5,"2023-04-01 00:01:47"
171975,0,5,"2023-02-27 19:30:03"
172009,0,4,"2023-02-27 19:30:03"
172009,1,1,"2023-04-01 00:01:47"
172009,2,1,"2023-05-01 00:02:01"
172023,2,5,"2023-05-01 00:02:01"
172037,2,5,"2023-05-01 00:02:01"
172125,0,1,"2023-02-27 19:30:03"
172125,1,1,"2023-04-01 00:01:47"
172125,2,1,"2023-05-01 00:02:01"
172125,3,1,"2023-06-01 00:01:40"
172141,2,5,"2023-05-01 00:02:01"
172165,1,5,"2023-04-01 00:01:47"
172189,2,5,"2023-05-01 00:02:01"
172207,2,5,"2023-05-01 00:02:01"
172207,3,5,"2023-06-01 00:01:40"
172209,0,5,"2023-02-27 19:30:03"
172247,0,1,"2023-02-27 19:30:03"
172247,1,1,"2023-04-01 00:01:47"
172247,2,1,"2023-05-01 00:02:01"
172247,3,1,"2023-06-01 00:01:40"
172255,0,1,"2023-02-27 19:30:03"
172255,1,1,"2023-04-01 00:01:47"
172255,2,1,"2023-05-01 00:02:01"
172255,3,1,"2023-06-01 00:01:40"
172267,2,5,"2023-05-01 00:02:01"
172323,3,5,"2023-06-01 00:01:40"
172357,3,5,"2023-06-01 00:01:40"
172367,5,5,"2023-08-01 00:01:40"
172461,0,1,"2023-02-27 19:30:03"
172461,1,1,"2023-04-01 00:01:47"
172461,2,1,"2023-05-01 00:02:01"
172461,3,1,"2023-06-01 00:01:40"
172465,0,1,"2023-02-27 19:30:03"
172465,1,1,"2023-04-01 00:01:47"
172465,2,1,"2023-05-01 00:02:01"
172465,3,1,"2023-06-01 00:01:40"
172483,1,5,"2023-04-01 00:01:47"
172497,0,1,"2023-02-27 19:30:03"
172497,1,1,"2023-04-01 00:01:47"
172497,2,1,"2023-05-01 00:02:01"
172497,3,1,"2023-06-01 00:01:40"
172513,3,5,"2023-06-01 00:01:40"
172519,0,1,"2023-02-27 19:30:03"
172519,1,1,"2023-04-01 00:01:47"
172519,2,1,"2023-05-01 00:02:01"
172519,3,1,"2023-06-01 00:01:40"
172547,0,1,"2023-02-27 19:30:03"
172547,1,1,"2023-04-01 00:01:47"
172547,2,1,"2023-05-01 00:02:01"
172547,3,1,"2023-06-01 00:01:40"
172577,0,1,"2023-02-27 19:30:03"
172577,1,1,"2023-04-01 00:01:47"
172577,2,4,"2023-05-01 00:02:01"
172577,3,1,"2023-06-01 00:01:40"
172585,0,1,"2023-02-27 19:30:03"
172585,3,1,"2023-06-01 00:01:40"
172587,0,1,"2023-02-27 19:30:03"
172587,1,4,"2023-04-01 00:01:47"
172587,3,4,"2023-06-01 00:01:40"
172589,0,1,"2023-02-27 19:30:03"
172589,3,4,"2023-06-01 00:01:40"
172597,0,5,"2023-02-27 19:30:03"
172607,2,5,"2023-05-01 00:02:01"
172611,0,1,"2023-02-27 19:30:03"
172611,1,1,"2023-04-01 00:01:47"
172611,2,1,"2023-05-01 00:02:01"
172611,3,1,"2023-06-01 00:01:40"
172631,0,1,"2023-02-27 19:30:03"
172631,1,1,"2023-04-01 00:01:47"
172631,2,1,"2023-05-01 00:02:01"
172631,3,1,"2023-06-01 00:01:40"
172637,3,1,"2023-06-01 00:01:40"
172661,0,1,"2023-02-27 19:30:03"
172661,1,1,"2023-04-01 00:01:47"
172661,2,1,"2023-05-01 00:02:01"
172661,3,1,"2023-06-01 00:01:40"
172663,1,5,"2023-04-01 00:01:47"
172699,0,1,"2023-02-27 19:30:03"
172699,1,1,"2023-04-01 00:01:47"
172699,2,1,"2023-05-01 00:02:01"
172699,3,1,"2023-06-01 00:01:40"
172743,0,1,"2023-02-27 19:30:03"
172743,1,1,"2023-04-01 00:01:47"
172743,2,1,"2023-05-01 00:02:01"
172743,3,1,"2023-06-01 00:01:40"
172743,4,1,"2023-07-01 00:01:56"
172743,5,1,"2023-08-01 00:01:40"
172751,3,5,"2023-06-01 00:01:40"
172793,3,1,"2023-06-01 00:01:40"
172813,1,4,"2023-04-01 00:01:47"
172813,2,4,"2023-05-01 00:02:01"
172823,0,5,"2023-02-27 19:30:03"
172867,3,5,"2023-06-01 00:01:40"
172877,0,1,"2023-02-27 19:30:03"
172877,1,1,"2023-04-01 00:01:47"
172877,2,4,"2023-05-01 00:02:01"
172877,3,1,"2023-06-01 00:01:40"
172879,0,1,"2023-02-27 19:30:03"
172879,1,1,"2023-04-01 00:01:47"
172879,2,4,"2023-05-01 00:02:01"
172879,3,1,"2023-06-01 00:01:40"
172881,0,1,"2023-02-27 19:30:03"
172881,1,1,"2023-04-01 00:01:47"
172881,3,1,"2023-06-01 00:01:40"
172887,0,1,"2023-02-27 19:30:03"
172887,1,1,"2023-04-01 00:01:47"
172887,2,4,"2023-05-01 00:02:01"
172887,3,1,"2023-06-01 00:01:40"
172889,0,1,"2023-02-27 19:30:03"
172889,1,1,"2023-04-01 00:01:47"
172889,2,4,"2023-05-01 00:02:01"
172889,3,1,"2023-06-01 00:01:40"
172891,0,5,"2023-02-27 19:30:03"
172891,2,5,"2023-05-01 00:02:01"
172903,0,1,"2023-02-27 19:30:03"
172903,1,1,"2023-04-01 00:01:47"
172903,2,1,"2023-05-01 00:02:01"
172903,3,1,"2023-06-01 00:01:40"
172915,0,1,"2023-02-27 19:30:03"
172915,1,1,"2023-04-01 00:01:47"
172915,2,1,"2023-05-01 00:02:01"
172915,3,1,"2023-06-01 00:01:40"
172971,0,5,"2023-02-27 19:30:03"
172987,3,5,"2023-06-01 00:01:40"
172997,2,1,"2023-05-01 00:02:01"
173007,0,1,"2023-02-27 19:30:03"
173007,1,1,"2023-04-01 00:01:47"
173007,3,1,"2023-06-01 00:01:40"
173049,2,5,"2023-05-01 00:02:01"
173059,0,5,"2023-02-27 19:30:03"
173059,3,5,"2023-06-01 00:01:40"
173119,1,5,"2023-04-01 00:01:47"
173129,0,5,"2023-02-27 19:30:03"
173139,0,1,"2023-02-27 19:30:03"
173139,1,1,"2023-04-01 00:01:47"
173139,2,1,"2023-05-01 00:02:01"
173139,3,1,"2023-06-01 00:01:40"
173145,0,1,"2023-02-27 19:30:03"
173145,1,1,"2023-04-01 00:01:47"
173145,2,1,"2023-05-01 00:02:01"
173145,3,1,"2023-06-01 00:01:40"
173161,0,1,"2023-02-27 19:30:03"
173161,1,4,"2023-04-01 00:01:47"
173161,2,1,"2023-05-01 00:02:01"
173197,0,1,"2023-02-27 19:30:03"
173197,1,1,"2023-04-01 00:01:47"
173197,2,1,"2023-05-01 00:02:01"
173197,3,1,"2023-06-01 00:01:40"
173199,1,5,"2023-04-01 00:01:47"
173203,0,4,"2023-02-27 19:30:03"
173203,1,1,"2023-04-01 00:01:47"
173203,3,1,"2023-06-01 00:01:40"
173205,0,4,"2023-02-27 19:30:03"
173205,1,1,"2023-04-01 00:01:47"
173205,2,1,"2023-05-01 00:02:01"
173205,3,1,"2023-06-01 00:01:40"
173207,0,1,"2023-02-27 19:30:03"
173207,1,1,"2023-04-01 00:01:47"
173207,2,1,"2023-05-01 00:02:01"
173207,3,1,"2023-06-01 00:01:40"
173209,0,1,"2023-02-27 19:30:03"
173209,1,1,"2023-04-01 00:01:47"
173209,2,1,"2023-05-01 00:02:01"
173209,3,1,"2023-06-01 00:01:40"
173217,3,5,"2023-06-01 00:01:40"
173233,3,5,"2023-06-01 00:01:40"
173289,2,5,"2023-05-01 00:02:01"
173291,0,1,"2023-02-27 19:30:03"
173291,1,1,"2023-04-01 00:01:47"
173291,2,1,"2023-05-01 00:02:01"
173291,3,1,"2023-06-01 00:01:40"
173295,2,1,"2023-05-01 00:02:01"
173335,0,1,"2023-02-27 19:30:03"
173335,1,1,"2023-04-01 00:01:47"
173335,2,1,"2023-05-01 00:02:01"
173335,3,1,"2023-06-01 00:01:40"
173341,1,5,"2023-04-01 00:01:47"
173369,0,1,"2023-02-27 19:30:03"
173369,1,1,"2023-04-01 00:01:47"
173369,2,1,"2023-05-01 00:02:01"
173369,3,1,"2023-06-01 00:01:40"
173371,0,5,"2023-02-27 19:30:03"
173405,2,5,"2023-05-01 00:02:01"
173407,0,1,"2023-02-27 19:30:03"
173407,1,1,"2023-04-01 00:01:47"
173407,2,1,"2023-05-01 00:02:01"
173407,3,1,"2023-06-01 00:01:40"
173453,1,5,"2023-04-01 00:01:47"
173457,2,5,"2023-05-01 00:02:01"
173465,0,5,"2023-02-27 19:30:03"
173481,0,1,"2023-02-27 19:30:03"
173481,1,1,"2023-04-01 00:01:47"
173481,2,1,"2023-05-01 00:02:01"
173481,3,1,"2023-06-01 00:01:40"
173491,2,5,"2023-05-01 00:02:01"
173521,1,5,"2023-04-01 00:01:47"
173523,2,5,"2023-05-01 00:02:01"
173535,0,1,"2023-02-27 19:30:03"
173535,1,1,"2023-04-01 00:01:47"
173535,2,1,"2023-05-01 00:02:01"
173535,3,1,"2023-06-01 00:01:40"
173535,4,4,"2023-07-01 00:01:56"
173535,5,4,"2023-08-01 00:01:40"
173541,1,5,"2023-04-01 00:01:47"
173609,3,5,"2023-06-01 00:01:40"
173647,3,5,"2023-06-01 00:01:40"
173673,0,5,"2023-02-27 19:30:03"
173705,2,5,"2023-05-01 00:02:01"
173719,0,5,"2023-02-27 19:30:03"
173721,1,5,"2023-04-01 00:01:47"
173725,2,5,"2023-05-01 00:02:01"
173731,0,1,"2023-02-27 19:30:03"
173731,1,1,"2023-04-01 00:01:47"
173731,2,1,"2023-05-01 00:02:01"
173731,3,1,"2023-06-01 00:01:40"
173815,3,5,"2023-06-01 00:01:40"
173879,0,1,"2023-02-27 19:30:03"
173879,1,1,"2023-04-01 00:01:47"
173879,2,1,"2023-05-01 00:02:01"
173879,3,1,"2023-06-01 00:01:40"
173887,0,1,"2023-02-27 19:30:03"
173887,1,1,"2023-04-01 00:01:47"
173887,2,1,"2023-05-01 00:02:01"
173887,3,1,"2023-06-01 00:01:40"
173925,0,1,"2023-02-27 19:30:03"
173925,1,1,"2023-04-01 00:01:47"
173925,2,1,"2023-05-01 00:02:01"
173925,3,1,"2023-06-01 00:01:40"
173939,0,1,"2023-02-27 19:30:03"
173939,1,1,"2023-04-01 00:01:47"
173939,2,1,"2023-05-01 00:02:01"
173939,3,1,"2023-06-01 00:01:40"
173941,0,1,"2023-02-27 19:30:03"
173941,1,1,"2023-04-01 00:01:47"
173941,2,1,"2023-05-01 00:02:01"
173941,3,1,"2023-06-01 00:01:40"
173949,0,1,"2023-02-27 19:30:03"
173949,1,1,"2023-04-01 00:01:47"
173949,2,1,"2023-05-01 00:02:01"
173949,3,1,"2023-06-01 00:01:40"
173951,0,1,"2023-02-27 19:30:03"
173951,1,1,"2023-04-01 00:01:47"
173951,2,1,"2023-05-01 00:02:01"
173951,3,1,"2023-06-01 00:01:40"
173953,0,1,"2023-02-27 19:30:03"
173953,1,1,"2023-04-01 00:01:47"
173953,2,1,"2023-05-01 00:02:01"
173953,3,1,"2023-06-01 00:01:40"
173977,0,1,"2023-02-27 19:30:03"
173977,1,1,"2023-04-01 00:01:47"
173977,2,1,"2023-05-01 00:02:01"
173977,3,1,"2023-06-01 00:01:40"
173995,2,5,"2023-05-01 00:02:01"
174027,0,1,"2023-02-27 19:30:03"
174027,1,1,"2023-04-01 00:01:47"
174027,2,1,"2023-05-01 00:02:01"
174027,3,1,"2023-06-01 00:01:40"
174031,0,5,"2023-02-27 19:30:03"
174055,0,1,"2023-02-27 19:30:03"
174055,1,1,"2023-04-01 00:01:47"
174055,2,1,"2023-05-01 00:02:01"
174055,3,1,"2023-06-01 00:01:40"
174093,0,1,"2023-02-27 19:30:03"
174093,1,1,"2023-04-01 00:01:47"
174093,2,1,"2023-05-01 00:02:01"
174093,3,1,"2023-06-01 00:01:40"
174133,0,5,"2023-02-27 19:30:03"
174141,0,1,"2023-02-27 19:30:03"
174141,1,4,"2023-04-01 00:01:47"
174141,3,4,"2023-06-01 00:01:40"
174181,0,1,"2023-02-27 19:30:03"
174181,1,1,"2023-04-01 00:01:47"
174181,2,1,"2023-05-01 00:02:01"
174181,3,1,"2023-06-01 00:01:40"
174209,1,5,"2023-04-01 00:01:47"
174215,0,1,"2023-02-27 19:30:03"
174215,1,1,"2023-04-01 00:01:47"
174215,2,1,"2023-05-01 00:02:01"
174215,3,1,"2023-06-01 00:01:40"
174285,1,5,"2023-04-01 00:01:47"
174291,1,5,"2023-04-01 00:01:47"
174321,0,5,"2023-02-27 19:30:03"
174393,0,5,"2023-02-27 19:30:03"
174395,0,1,"2023-02-27 19:30:03"
174395,1,4,"2023-04-01 00:01:47"
174395,2,1,"2023-05-01 00:02:01"
174395,3,1,"2023-06-01 00:01:40"
174403,0,1,"2023-02-27 19:30:03"
174403,1,1,"2023-04-01 00:01:47"
174403,2,1,"2023-05-01 00:02:01"
174403,3,1,"2023-06-01 00:01:40"
174423,1,4,"2023-04-01 00:01:47"
174423,3,1,"2023-06-01 00:01:40"
174447,0,1,"2023-02-27 19:30:03"
174447,1,1,"2023-04-01 00:01:47"
174447,2,1,"2023-05-01 00:02:01"
174447,3,1,"2023-06-01 00:01:40"
174449,3,5,"2023-06-01 00:01:40"
174467,3,5,"2023-06-01 00:01:40"
174485,0,1,"2023-02-27 19:30:03"
174485,1,1,"2023-04-01 00:01:47"
174485,2,1,"2023-05-01 00:02:01"
174485,3,1,"2023-06-01 00:01:40"
174487,0,1,"2023-02-27 19:30:03"
174487,1,1,"2023-04-01 00:01:47"
174487,2,1,"2023-05-01 00:02:01"
174487,3,1,"2023-06-01 00:01:40"
174489,1,1,"2023-04-01 00:01:47"
174489,2,1,"2023-05-01 00:02:01"
174491,1,4,"2023-04-01 00:01:47"
174491,2,4,"2023-05-01 00:02:01"
174533,0,1,"2023-02-27 19:30:03"
174533,3,1,"2023-06-01 00:01:40"
174567,3,5,"2023-06-01 00:01:40"
174571,0,5,"2023-02-27 19:30:03"
174585,0,1,"2023-02-27 19:30:03"
174585,1,1,"2023-04-01 00:01:47"
174585,2,1,"2023-05-01 00:02:01"
174585,3,1,"2023-06-01 00:01:40"
174591,0,5,"2023-02-27 19:30:03"
174619,0,1,"2023-02-27 19:30:03"
174619,1,1,"2023-04-01 00:01:47"
174619,2,1,"2023-05-01 00:02:01"
174619,3,1,"2023-06-01 00:01:40"
174631,2,5,"2023-05-01 00:02:01"
174639,1,5,"2023-04-01 00:01:47"
174683,3,5,"2023-06-01 00:01:40"
174689,5,5,"2023-08-01 00:01:40"
174703,0,1,"2023-02-27 19:30:03"
174703,1,4,"2023-04-01 00:01:47"
174703,2,4,"2023-05-01 00:02:01"
174703,3,1,"2023-06-01 00:01:40"
174727,0,1,"2023-02-27 19:30:03"
174727,1,1,"2023-04-01 00:01:47"
174727,2,1,"2023-05-01 00:02:01"
174727,3,1,"2023-06-01 00:01:40"
174815,0,4,"2023-02-27 19:30:03"
174815,1,4,"2023-04-01 00:01:47"
174815,2,4,"2023-05-01 00:02:01"
174815,3,4,"2023-06-01 00:01:40"
174859,0,1,"2023-02-27 19:30:03"
174859,1,1,"2023-04-01 00:01:47"
174859,2,1,"2023-05-01 00:02:01"
174859,3,1,"2023-06-01 00:01:40"
174859,4,1,"2023-07-01 00:01:56"
174859,5,1,"2023-08-01 00:01:40"
174885,1,5,"2023-04-01 00:01:47"
174893,0,1,"2023-02-27 19:30:03"
174893,1,4,"2023-04-01 00:01:47"
174893,2,1,"2023-05-01 00:02:01"
174909,0,1,"2023-02-27 19:30:03"
174909,1,1,"2023-04-01 00:01:47"
174909,2,1,"2023-05-01 00:02:01"
174909,3,1,"2023-06-01 00:01:40"
174953,0,5,"2023-02-27 19:30:03"
174985,3,5,"2023-06-01 00:01:40"
175009,3,5,"2023-06-01 00:01:40"
175047,0,5,"2023-02-27 19:30:03"
175165,0,1,"2023-02-27 19:30:03"
175165,1,1,"2023-04-01 00:01:47"
175165,2,1,"2023-05-01 00:02:01"
175165,3,1,"2023-06-01 00:01:40"
175171,0,5,"2023-02-27 19:30:03"
175185,1,5,"2023-04-01 00:01:47"
175191,0,1,"2023-02-27 19:30:03"
175191,1,1,"2023-04-01 00:01:47"
175191,2,1,"2023-05-01 00:02:01"
175191,3,1,"2023-06-01 00:01:40"
175197,0,1,"2023-02-27 19:30:03"
175197,1,1,"2023-04-01 00:01:47"
175197,2,1,"2023-05-01 00:02:01"
175197,3,1,"2023-06-01 00:01:40"
175199,0,4,"2023-02-27 19:30:03"
175199,1,1,"2023-04-01 00:01:47"
175199,2,1,"2023-05-01 00:02:01"
175199,3,1,"2023-06-01 00:01:40"
175203,2,5,"2023-05-01 00:02:01"
175277,0,1,"2023-02-27 19:30:03"
175277,1,1,"2023-04-01 00:01:47"
175277,2,1,"2023-05-01 00:02:01"
175277,3,1,"2023-06-01 00:01:40"
175299,0,1,"2023-02-27 19:30:03"
175299,1,1,"2023-04-01 00:01:47"
175299,2,1,"2023-05-01 00:02:01"
175299,3,1,"2023-06-01 00:01:40"
175303,0,1,"2023-02-27 19:30:03"
175303,1,1,"2023-04-01 00:01:47"
175303,2,1,"2023-05-01 00:02:01"
175303,3,1,"2023-06-01 00:01:40"
175387,3,1,"2023-06-01 00:01:40"
175391,0,1,"2023-02-27 19:30:03"
175391,1,1,"2023-04-01 00:01:47"
175391,2,1,"2023-05-01 00:02:01"
175391,3,1,"2023-06-01 00:01:40"
175409,0,5,"2023-02-27 19:30:03"
175433,2,5,"2023-05-01 00:02:01"
175435,1,5,"2023-04-01 00:01:47"
175445,3,5,"2023-06-01 00:01:40"
175471,0,1,"2023-02-27 19:30:03"
175471,1,1,"2023-04-01 00:01:47"
175471,2,1,"2023-05-01 00:02:01"
175471,3,1,"2023-06-01 00:01:40"
175475,0,1,"2023-02-27 19:30:03"
175475,1,4,"2023-04-01 00:01:47"
175475,2,4,"2023-05-01 00:02:01"
175475,3,1,"2023-06-01 00:01:40"
175485,0,1,"2023-02-27 19:30:03"
175485,1,1,"2023-04-01 00:01:47"
175485,2,1,"2023-05-01 00:02:01"
175485,3,1,"2023-06-01 00:01:40"
175569,0,1,"2023-02-27 19:30:03"
175569,1,1,"2023-04-01 00:01:47"
175569,2,1,"2023-05-01 00:02:01"
175569,3,1,"2023-06-01 00:01:40"
175585,0,1,"2023-02-27 19:30:03"
175585,1,1,"2023-04-01 00:01:47"
175585,2,1,"2023-05-01 00:02:01"
175585,3,1,"2023-06-01 00:01:40"
175599,2,5,"2023-05-01 00:02:01"
175605,0,1,"2023-02-27 19:30:03"
175605,1,1,"2023-04-01 00:01:47"
175605,2,1,"2023-05-01 00:02:01"
175605,3,1,"2023-06-01 00:01:40"
175611,0,1,"2023-02-27 19:30:03"
175611,1,1,"2023-04-01 00:01:47"
175611,2,1,"2023-05-01 00:02:01"
175611,3,1,"2023-06-01 00:01:40"
175625,3,5,"2023-06-01 00:01:40"
175649,0,4,"2023-02-27 19:30:03"
175649,1,4,"2023-04-01 00:01:47"
175649,2,1,"2023-05-01 00:02:01"
175649,3,4,"2023-06-01 00:01:40"
175651,2,5,"2023-05-01 00:02:01"
175655,2,4,"2023-05-01 00:02:01"
175655,3,4,"2023-06-01 00:01:40"
175659,0,1,"2023-02-27 19:30:03"
175659,1,1,"2023-04-01 00:01:47"
175659,2,1,"2023-05-01 00:02:01"
175659,3,1,"2023-06-01 00:01:40"
175661,0,1,"2023-02-27 19:30:03"
175661,1,1,"2023-04-01 00:01:47"
175661,2,1,"2023-05-01 00:02:01"
175661,3,1,"2023-06-01 00:01:40"
175667,0,4,"2023-02-27 19:30:03"
175667,1,1,"2023-04-01 00:01:47"
175667,2,1,"2023-05-01 00:02:01"
